2019-01-15 17:36:28.035681: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:36:28.035784: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
camera init completed.
Load TF
Load Model
/home/nvidia/ssd/gits/sandbox/deeppicar/models/model-5conv_3fc-ittc_room.ckpt
Done..
[ 624] 25.000: took 8.617 ms
[ 625] 25.040: took 8.595 ms
[ 626] 25.080: took 8.499 ms
[ 627] 25.120: took 8.550 ms
[ 628] 25.160: took 8.662 ms
[ 629] 25.200: took 8.782 ms
[ 630] 25.240: took 10.350 ms
[ 631] 25.280: took 8.670 ms
[ 632] 25.320: took 9.033 ms
[ 633] 25.360: took 10.137 ms
[ 634] 25.400: took 8.623 ms
[ 635] 25.440: took 8.561 ms
[ 636] 25.480: took 8.574 ms
[ 637] 25.520: took 8.641 ms
[ 638] 25.560: took 9.841 ms
[ 639] 25.600: took 8.603 ms
[ 640] 25.640: took 8.738 ms
[ 641] 25.680: took 9.195 ms
[ 642] 25.720: took 9.266 ms
[ 643] 25.760: took 9.565 ms
[ 644] 25.800: took 9.150 ms
[ 645] 25.840: took 8.623 ms
[ 646] 25.880: took 10.180 ms
[ 647] 25.920: took 10.010 ms
[ 648] 25.960: took 9.886 ms
[ 649] 26.000: took 9.750 ms
[ 650] 26.040: took 10.080 ms
[ 651] 26.080: took 8.654 ms
[ 652] 26.120: took 8.581 ms
[ 653] 26.160: took 8.664 ms
[ 654] 26.200: took 9.605 ms
[ 655] 26.240: took 9.554 ms
[ 656] 26.280: took 10.159 ms
[ 657] 26.320: took 8.877 ms
[ 658] 26.360: took 9.598 ms
[ 659] 26.400: took 8.606 ms
[ 660] 26.440: took 8.561 ms
[ 661] 26.480: took 8.572 ms
[ 662] 26.520: took 8.562 ms
[ 663] 26.560: took 8.648 ms
[ 664] 26.600: took 8.536 ms
[ 665] 26.640: took 8.596 ms
[ 666] 26.680: took 8.513 ms
[ 667] 26.720: took 8.596 ms
[ 668] 26.760: took 8.549 ms
[ 669] 26.800: took 9.925 ms
[ 670] 26.840: took 9.828 ms
[ 671] 26.880: took 9.807 ms
